,date,n_sick,calls,n_duty,n_sby,sby_need,dafted
961,2018-11-18,74,8610.0,1900,90,0.0,0.0
962,2018-11-19,88,9120.0,1900,90,12.0,0.0
963,2018-11-20,79,7200.0,1900,90,0.0,0.0
964,2018-11-21,72,8034.0,1900,90,0.0,0.0
965,2018-11-22,72,9060.0,1900,90,0.0,0.0
966,2018-11-23,73,6690.0,1900,90,0.0,0.0
967,2018-11-24,63,7812.0,1900,90,0.0,0.0
968,2018-11-25,74,7740.0,1900,90,0.0,0.0
969,2018-11-26,72,8046.0,1900,90,0.0,0.0
970,2018-11-27,81,6810.0,1900,90,0.0,0.0
971,2018-11-28,78,8598.0,1900,90,0.0,0.0
972,2018-11-29,78,7716.0,1900,90,0.0,0.0
973,2018-11-30,91,7518.0,1900,90,0.0,0.0
974,2018-12-01,72,9678.0,1900,90,108.0,18.0
975,2018-12-02,79,7812.0,1900,90,0.0,0.0
976,2018-12-03,88,9486.0,1900,90,86.0,0.0
977,2018-12-04,90,7896.0,1900,90,0.0,0.0
978,2018-12-05,85,8076.0,1900,90,0.0,0.0
979,2018-12-06,81,8220.0,1900,90,0.0,0.0
980,2018-12-07,84,8268.0,1900,90,0.0,0.0
981,2018-12-08,73,8292.0,1900,90,0.0,0.0
982,2018-12-09,74,6024.0,1900,90,0.0,0.0
983,2018-12-10,87,8616.0,1900,90,0.0,0.0
984,2018-12-11,88,6942.0,1900,90,0.0,0.0
985,2018-12-12,95,6516.0,1900,90,0.0,0.0
986,2018-12-13,101,8010.0,1900,90,0.0,0.0
987,2018-12-14,85,6552.0,1900,90,0.0,0.0
988,2018-12-15,72,6102.0,1900,90,0.0,0.0
989,2018-12-16,83,5850.0,1900,90,0.0,0.0
990,2018-12-17,94,8532.0,1900,90,0.0,0.0
991,2018-12-18,94,8238.0,1900,90,0.0,0.0
992,2018-12-19,100,8982.0,1900,90,0.0,0.0
993,2018-12-20,95,7620.0,1900,90,0.0,0.0
994,2018-12-21,106,5844.0,1900,90,0.0,0.0
995,2018-12-22,85,5904.0,1900,90,0.0,0.0
996,2018-12-23,76,6684.0,1900,90,0.0,0.0
997,2018-12-24,59,7392.0,1900,90,0.0,0.0
998,2018-12-25,58,7008.0,1900,90,0.0,0.0
999,2018-12-26,63,6744.0,1900,90,0.0,0.0
1000,2018-12-27,74,8316.0,1900,90,0.0,0.0
1001,2018-12-28,78,8652.0,1900,90,0.0,0.0
1002,2018-12-29,76,6006.0,1900,90,0.0,0.0
1003,2018-12-30,78,6120.0,1900,90,0.0,0.0
1004,2018-12-31,75,6318.0,1900,90,0.0,0.0
1005,2019-01-01,57,8382.0,1900,90,0.0,0.0
1006,2019-01-02,82,9672.0,1900,90,117.0,27.0
1007,2019-01-03,83,7404.0,1900,90,0.0,0.0
1008,2019-01-04,83,9240.0,1900,90,31.0,0.0
1009,2019-01-05,73,7746.0,1900,90,0.0,0.0
1010,2019-01-06,75,7266.0,1900,90,0.0,0.0
1011,2019-01-07,78,6798.0,1900,90,0.0,0.0
1012,2019-01-08,79,8952.0,1900,90,0.0,0.0
1013,2019-01-09,81,8934.0,1900,90,0.0,0.0
1014,2019-01-10,74,8454.0,1900,90,0.0,0.0
1015,2019-01-11,85,8544.0,1900,90,0.0,0.0
1016,2019-01-12,71,7824.0,1900,90,0.0,0.0
1017,2019-01-13,71,7002.0,1900,90,0.0,0.0
1018,2019-01-14,75,8118.0,1900,90,0.0,0.0
1019,2019-01-15,71,7152.0,1900,90,0.0,0.0
1020,2019-01-16,72,9240.0,1900,90,20.0,0.0
1021,2019-01-17,75,7332.0,1900,90,0.0,0.0
1022,2019-01-18,71,7254.0,1900,90,0.0,0.0
1023,2019-01-19,58,8166.0,1900,90,0.0,0.0
1024,2019-01-20,70,7440.0,1900,90,0.0,0.0
1025,2019-01-21,72,8430.0,1900,90,0.0,0.0
1026,2019-01-22,72,8196.0,1900,90,0.0,0.0
1027,2019-01-23,72,8850.0,1900,90,0.0,0.0
1028,2019-01-24,73,6258.0,1900,90,0.0,0.0
1029,2019-01-25,71,7284.0,1900,90,0.0,0.0
1030,2019-01-26,69,5760.0,1900,90,0.0,0.0
1031,2019-01-27,70,7512.0,1900,90,0.0,0.0
1032,2019-01-28,80,8994.0,1900,90,0.0,0.0
1033,2019-01-29,74,8532.0,1900,90,0.0,0.0
1034,2019-01-30,76,6354.0,1900,90,0.0,0.0
1035,2019-01-31,85,6276.0,1900,90,0.0,0.0
1036,2019-02-01,75,8292.0,1900,90,0.0,0.0
1037,2019-02-02,56,7512.0,1900,90,0.0,0.0
1038,2019-02-03,51,9012.0,1900,90,0.0,0.0
1039,2019-02-04,58,10710.0,1900,90,300.0,210.0
1040,2019-02-05,49,9204.0,1900,90,0.0,0.0
1041,2019-02-06,57,8994.0,1900,90,0.0,0.0
1042,2019-02-07,61,9984.0,1900,90,158.0,68.0
1043,2019-02-08,54,8226.0,1900,90,0.0,0.0
1044,2019-02-09,49,6924.0,1900,90,0.0,0.0
1045,2019-02-10,51,7566.0,1900,90,0.0,0.0
1046,2019-02-11,55,7656.0,1900,90,0.0,0.0
1047,2019-02-12,57,8508.0,1900,90,0.0,0.0
1048,2019-02-13,62,7302.0,1900,90,0.0,0.0
1049,2019-02-14,55,7086.0,1900,90,0.0,0.0
1050,2019-02-15,64,7002.0,1900,90,0.0,0.0
1051,2019-02-16,68,9036.0,1900,90,0.0,0.0
1052,2019-02-17,80,6126.0,1900,90,0.0,0.0
1053,2019-02-18,81,7764.0,1900,90,0.0,0.0
1054,2019-02-19,81,7638.0,1900,90,0.0,0.0
1055,2019-02-20,80,6972.0,1900,90,0.0,0.0
1056,2019-02-21,82,9480.0,1900,90,78.0,0.0
1057,2019-02-22,85,9318.0,1900,90,49.0,0.0
1058,2019-02-23,69,9042.0,1900,90,0.0,0.0
1059,2019-02-24,71,6384.0,1900,90,0.0,0.0
1060,2019-02-25,72,9324.0,1900,90,37.0,0.0
1061,2019-02-26,68,8568.0,1900,90,0.0,0.0
1062,2019-02-27,67,9522.0,1900,90,72.0,0.0
1063,2019-02-28,57,6762.0,1900,90,0.0,0.0
1064,2019-03-01,60,10608.0,1900,90,282.0,192.0
1065,2019-03-02,60,10620.0,1900,90,284.0,194.0
1066,2019-03-03,65,10026.0,1900,90,171.0,81.0
1067,2019-03-04,67,9906.0,1900,90,149.0,59.0
1068,2019-03-05,62,9312.0,1900,90,25.0,0.0
1069,2019-03-06,66,8112.0,1900,90,0.0,0.0
1070,2019-03-07,59,9684.0,1900,90,96.0,6.0
1071,2019-03-08,56,9018.0,1900,90,0.0,0.0
1072,2019-03-09,51,8826.0,1900,90,0.0,0.0
1073,2019-03-10,55,7254.0,1900,90,0.0,0.0
1074,2019-03-11,58,8394.0,1900,90,0.0,0.0
1075,2019-03-12,62,9348.0,1900,90,32.0,0.0
1076,2019-03-13,70,10536.0,1900,90,278.0,188.0
1077,2019-03-14,74,9120.0,1900,90,0.0,0.0
1078,2019-03-15,66,7944.0,1900,90,0.0,0.0
1079,2019-03-16,55,9906.0,1900,90,137.0,47.0
1080,2019-03-17,66,8616.0,1900,90,0.0,0.0
1081,2019-03-18,69,7608.0,1900,90,0.0,0.0
1082,2019-03-19,74,9768.0,1900,90,128.0,38.0
1083,2019-03-20,75,10080.0,1900,90,191.0,101.0
1084,2019-03-21,77,9660.0,1900,90,109.0,19.0
1085,2019-03-22,71,8742.0,1900,90,0.0,0.0
1086,2019-03-23,68,7386.0,1900,90,0.0,0.0
1087,2019-03-24,75,9294.0,1900,90,34.0,0.0
1088,2019-03-25,83,8724.0,1900,90,0.0,0.0
1089,2019-03-26,78,10008.0,1900,90,180.0,90.0
1090,2019-03-27,85,7446.0,1900,90,0.0,0.0
1091,2019-03-28,88,9996.0,1900,90,188.0,98.0
1092,2019-03-29,91,8076.0,1900,90,0.0,0.0
1093,2019-03-30,83,7356.0,1900,90,0.0,0.0
1094,2019-03-31,90,7134.0,1900,90,0.0,0.0
1095,2019-04-01,85,11850.0,1900,90,555.0,465.0
1096,2019-04-02,81,10920.0,1900,90,365.0,275.0
1097,2019-04-03,79,11328.0,1900,90,445.0,355.0
1098,2019-04-04,75,10260.0,1900,90,227.0,137.0
1099,2019-04-05,67,9444.0,1900,90,56.0,0.0
1100,2019-04-06,57,9900.0,1900,90,137.0,47.0
1101,2019-04-07,67,8034.0,1900,90,0.0,0.0
1102,2019-04-08,80,9786.0,1900,90,138.0,48.0
1103,2019-04-09,70,10050.0,1900,90,180.0,90.0
1104,2019-04-10,68,10638.0,1900,90,296.0,206.0
1105,2019-04-11,68,9036.0,1900,90,0.0,0.0
1106,2019-04-12,71,8256.0,1900,90,0.0,0.0
1107,2019-04-13,65,9264.0,1900,90,18.0,0.0
1108,2019-04-14,70,7188.0,1900,90,0.0,0.0
1109,2019-04-15,71,10746.0,1900,90,321.0,231.0
1110,2019-04-16,71,8286.0,1900,90,0.0,0.0
1111,2019-04-17,73,9072.0,1900,90,0.0,0.0
1112,2019-04-18,81,9522.0,1900,90,86.0,0.0
1113,2019-04-19,81,9312.0,1900,90,44.0,0.0
1114,2019-04-20,77,10008.0,1900,90,179.0,89.0
1115,2019-04-21,78,9588.0,1900,90,96.0,6.0
1116,2019-04-22,81,8058.0,1900,90,0.0,0.0
1117,2019-04-23,89,10218.0,1900,90,233.0,143.0
1118,2019-04-24,91,10692.0,1900,90,330.0,240.0
1119,2019-04-25,82,8862.0,1900,90,0.0,0.0
1120,2019-04-26,80,8532.0,1900,90,0.0,0.0
1121,2019-04-27,79,8670.0,1900,90,0.0,0.0
1122,2019-04-28,80,7314.0,1900,90,0.0,0.0
1123,2019-04-29,80,9192.0,1900,90,19.0,0.0
1124,2019-04-30,76,10296.0,1900,90,236.0,146.0
1125,2019-05-01,69,10494.0,1900,90,268.0,178.0
1126,2019-05-02,70,9606.0,1900,90,92.0,2.0
1127,2019-05-03,74,11742.0,1900,90,523.0,433.0
1128,2019-05-04,66,11334.0,1900,90,433.0,343.0
1129,2019-05-05,75,10044.0,1900,90,184.0,94.0
1130,2019-05-06,67,10464.0,1900,90,260.0,170.0
1131,2019-05-07,78,10944.0,1900,90,367.0,277.0
1132,2019-05-08,80,10368.0,1900,90,254.0,164.0
1133,2019-05-09,76,9648.0,1900,90,106.0,16.0
1134,2019-05-10,80,10638.0,1900,90,308.0,218.0
1135,2019-05-11,69,8454.0,1900,90,0.0,0.0
1136,2019-05-12,78,8040.0,1900,90,0.0,0.0
1137,2019-05-13,82,10698.0,1900,90,322.0,232.0
1138,2019-05-14,81,9480.0,1900,90,77.0,0.0
1139,2019-05-15,81,9528.0,1900,90,87.0,0.0
1140,2019-05-16,81,10866.0,1900,90,355.0,265.0
1141,2019-05-17,88,8790.0,1900,90,0.0,0.0
1142,2019-05-18,72,10524.0,1900,90,277.0,187.0
1143,2019-05-19,78,8316.0,1900,90,0.0,0.0
1144,2019-05-20,84,9102.0,1900,90,5.0,0.0
1145,2019-05-21,66,8664.0,1900,90,0.0,0.0
1146,2019-05-22,76,9480.0,1900,90,72.0,0.0
1147,2019-05-23,86,8544.0,1900,90,0.0,0.0
1148,2019-05-24,81,8814.0,1900,90,0.0,0.0
1149,2019-05-25,76,9846.0,1900,90,146.0,56.0
1150,2019-05-26,83,9882.0,1900,90,160.0,70.0
1151,2019-05-27,77,8790.0,1900,90,0.0,0.0
